,Day,Month,Year,DAP,Stage,WC(1.20)a,Raina,Irri,Surf,Infilt,RO,Drain,CR,Zgwta,Ex,E,E/Ex,Trxa,Tra,Tr/Trx,ETx,ET,ET/ETx,GD,Za,StExp,StSto,StSen,StSalta,StWeed,CC,CCw,StTr,Kc(Tr),Trxb,Trb,TrW,Tr/Trxb,WP,Biomass,HI,Y(dry),Y(fresh),Brelative,WPet,Bin,Bout,WC(1.20)b,Wr(0.40),Zb,Wr,Wr(SAT),Wr(FC),Wr(exp),Wr(sto),Wr(sen),Wr(PWP),SaltIn,SaltOut,SaltUp,Salt(1.20),SaltZ,Zc,ECe,ECsw,StSaltb,Zgwtb,ECgw,WC01,WC 2,WC 3,WC 4,WC 5,WC 6,WC 7,WC 8,WC 9,WC10,WC11,WC12,ECe01,ECe 2,ECe 3,ECe 4,ECe 5,ECe 6,ECe 7,ECe 8,ECe 9,ECe10,ECe11,ECe12,Rainb,ETo,Tmin,Tavg,Tmax,CO2
138,16,5,2008,-9,0,342.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.3,0.0,14,0.0,0.0,100,0.3,0.0,14,12.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,342.7,102.7,0.4,102.7,200.0,120.0,86.4,68.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,12.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,7.2,16.1,25.0,384.92
139,17,5,2008,-9,0,342.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.9,0.1,14,0.0,0.0,100,0.9,0.1,14,12.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,342.5,102.5,0.4,102.5,200.0,120.0,86.4,70.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,12.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.1,16.5,25.0,384.92
140,18,5,2008,-9,0,342.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.8,0.1,14,0.0,0.0,100,0.8,0.1,14,12.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,342.4,102.4,0.4,102.4,200.0,120.0,86.4,69.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,12.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.8,16.4,25.0,384.92
141,19,5,2008,-9,0,342.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.3,0.2,14,0.0,0.0,100,1.3,0.2,14,12.0,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,342.3,102.3,0.4,102.3,200.0,120.0,86.4,70.9,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,12.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,7.0,16.0,25.0,384.92
142,20,5,2008,-9,0,342.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.1,13,0.0,0.0,100,0.6,0.1,13,11.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,342.2,102.2,0.4,102.2,200.0,120.0,86.4,69.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,12.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.1,15.6,25.0,384.92
143,21,5,2008,-9,0,342.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.9,0.1,13,0.0,0.0,100,0.9,0.1,13,12.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,342.1,102.1,0.4,102.1,200.0,120.0,86.4,70.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,12.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.2,16.1,25.0,384.92
144,22,5,2008,-9,0,341.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.4,0.2,13,0.0,0.0,100,1.4,0.2,13,11.9,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,341.9,101.9,0.4,101.9,200.0,120.0,86.4,71.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,11.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,6.9,15.9,25.0,384.92
145,23,5,2008,-9,0,340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,14.4,1.7,12,0.0,0.0,100,14.4,1.7,12,12.2,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,340.2,100.2,0.4,100.2,200.0,120.0,86.4,99.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,10.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,7.4,16.2,25.0,384.92
146,24,5,2008,-9,0,340.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.9,0.1,10,0.0,0.0,100,0.9,0.1,10,11.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,340.1,100.1,0.4,100.1,200.0,120.0,86.4,70.0,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,10.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,6.2,15.6,25.0,384.92
147,25,5,2008,-9,0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.8,0.1,10,0.0,0.0,100,0.8,0.1,10,13.2,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,340.0,100.0,0.4,100.0,200.0,120.0,86.4,69.9,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,10.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.4,17.2,25.0,384.92
148,26,5,2008,-9,0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.1,10,0.0,0.0,100,0.6,0.1,10,13.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,340.0,100.0,0.4,100.0,200.0,120.0,86.4,69.4,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,10.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10.0,17.5,25.0,384.92
149,27,5,2008,-9,0,339.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.8,0.1,10,0.0,0.0,100,0.8,0.1,10,13.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,339.9,99.9,0.4,99.9,200.0,120.0,86.4,70.0,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.1,17.1,25.0,384.92
150,28,5,2008,-9,0,339.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.9,0.1,10,0.0,0.0,100,0.9,0.1,10,12.8,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,339.8,99.8,0.4,99.8,200.0,120.0,86.4,70.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.6,16.8,25.0,384.92
151,29,5,2008,-9,0,339.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.9,0.1,10,0.0,0.0,100,0.9,0.1,10,12.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,339.7,99.7,0.4,99.7,200.0,120.0,86.4,70.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.4,16.7,25.0,384.92
152,30,5,2008,-9,0,339.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.5,0.0,10,0.0,0.0,100,0.5,0.0,10,12.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,339.7,99.7,0.4,99.7,200.0,120.0,86.4,69.2,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,7.1,16.1,25.0,384.92
153,31,5,2008,-9,0,339.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.5,0.1,10,0.0,0.0,100,0.5,0.1,10,13.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,339.6,99.6,0.4,99.6,200.0,120.0,86.4,69.3,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10.2,17.6,25.0,384.92
154,1,6,2008,-9,0,339.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.9,0.1,10,0.0,0.0,100,0.9,0.1,10,13.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,339.5,99.5,0.4,99.5,200.0,120.0,86.4,70.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,10.5,17.7,25.0,384.92
155,2,6,2008,-9,0,339.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.9,0.1,10,0.0,0.0,100,0.9,0.1,10,13.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,339.4,99.4,0.4,99.4,200.0,120.0,86.4,70.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.8,17.4,25.0,384.92
156,3,6,2008,-9,0,339.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.5,0.0,9,0.0,0.0,100,0.5,0.0,9,13.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,339.4,99.4,0.4,99.4,200.0,120.0,86.4,69.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,10.3,17.6,25.0,384.92
157,4,6,2008,-9,0,339.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.7,0.1,9,0.0,0.0,100,0.7,0.1,9,14.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,339.3,99.3,0.4,99.3,200.0,120.0,86.4,69.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,11.9,18.4,25.0,384.92
158,5,6,2008,-9,0,339.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.5,0.0,9,0.0,0.0,100,0.5,0.0,9,12.9,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,339.3,99.3,0.4,99.3,200.0,120.0,86.4,69.3,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.9,16.9,25.0,384.92
159,6,6,2008,-9,0,339.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.5,0.0,9,0.0,0.0,100,0.5,0.0,9,12.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,339.2,99.2,0.4,99.2,200.0,120.0,86.4,69.3,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.5,16.7,25.0,384.92
160,7,6,2008,-9,0,339.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.8,0.1,9,0.0,0.0,100,0.8,0.1,9,13.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,339.1,99.1,0.4,99.1,200.0,120.0,86.4,70.0,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.8,17.4,25.0,384.92
161,8,6,2008,-9,0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.2,0.1,9,0.0,0.0,100,1.2,0.1,9,14.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,339.0,99.0,0.4,99.0,200.0,120.0,86.4,70.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,12.2,18.6,25.0,384.92
162,9,6,2008,-9,0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.1,9,0.0,0.0,100,0.6,0.1,9,13.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,339.0,99.0,0.4,99.0,200.0,120.0,86.4,69.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,10.4,17.7,25.0,384.92
163,10,6,2008,-9,0,338.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.8,0.1,9,0.0,0.0,100,0.8,0.1,9,13.9,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,338.9,98.9,0.4,98.9,200.0,120.0,86.4,69.9,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,10.8,17.9,25.0,384.92
164,11,6,2008,-9,0,338.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.1,0.1,9,0.0,0.0,100,1.1,0.1,9,15.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,338.8,98.8,0.4,98.8,200.0,120.0,86.4,70.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,19.6,25.0,384.92
165,12,6,2008,-9,0,338.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.1,0.1,9,0.0,0.0,100,1.1,0.1,9,15.2,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,338.7,98.7,0.4,98.7,200.0,120.0,86.4,70.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.4,19.2,25.0,384.92
166,13,6,2008,-9,0,338.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.1,0.1,9,0.0,0.0,100,1.1,0.1,9,14.2,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,338.6,98.6,0.4,98.6,200.0,120.0,86.4,70.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.4,18.2,25.0,384.92
167,14,6,2008,-9,0,338.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.8,0.1,9,0.0,0.0,100,0.8,0.1,9,14.0,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,338.6,98.6,0.4,98.6,200.0,120.0,86.4,69.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,10.9,18.0,25.0,384.92
168,15,6,2008,-9,0,338.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.7,0.1,8,0.0,0.0,100,0.7,0.1,8,14.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,338.5,98.5,0.4,98.5,200.0,120.0,86.4,69.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,11.3,18.1,25.0,384.92
169,16,6,2008,-9,0,338.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.4,0.0,8,0.0,0.0,100,0.4,0.0,8,13.2,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,338.5,98.5,0.4,98.5,200.0,120.0,86.4,69.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9.4,17.2,25.0,384.92
170,17,6,2008,-9,0,338.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.8,0.1,8,0.0,0.0,100,0.8,0.1,8,14.2,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,338.4,98.4,0.4,98.4,200.0,120.0,86.4,69.9,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,11.4,18.2,25.0,384.92
171,18,6,2008,-9,0,338.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.9,0.1,8,0.0,0.0,100,0.9,0.1,8,13.8,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,338.3,98.3,0.4,98.3,200.0,120.0,86.4,70.2,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.6,17.8,25.0,384.92
172,19,6,2008,-9,0,338.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.1,8,0.0,0.0,100,0.6,0.1,8,13.3,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,338.3,98.3,0.4,98.3,200.0,120.0,86.4,69.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,9.6,17.3,25.0,384.92
173,20,6,2008,-9,0,338.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.1,8,0.0,0.0,100,0.6,0.1,8,13.9,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,338.2,98.2,0.4,98.2,200.0,120.0,86.4,69.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,10.8,17.9,25.0,384.92
